id,code,name,region
52607,52022351,大庆市油田总医院,黑龙江
52608,52022435,福建省长乐市医院,福建
52609,52022310,重庆医科大学附属永川医院,重庆
52610,52022303,中国人民解放军联勤保障部队第九八O医院,河北
52611,52022414,恩施市中心医院,湖北
52612,52022200,中国中医科学院望京医院,北京
52613,52022263,重庆长寿化工园区医院,重庆
52614,52022875,江西省人民医院,江西
52615,52022236,博乐市人民医院,新疆
52616,52022883,河源市人民医院,广东
52617,52022880,樟树市人民医院,江西
52618,52022885,江苏省人民医院龙江院区（江苏省妇幼保健院）,江苏
52619,52022898,揭阳市人民医院,广东
52620,52022925,中国人民解放军联勤保障部队第九六〇医院（南院）,山东
52621,52022974,昆明市中医院,云南
52622,52022950,湘西土家族苗族自治州人民医院,湖南
52623,52022951,九江市第三人民医院,江西
52624,52022924,济南艾迪康医学检验实验室有限公司,山东
52625,52022937,金华文荣医院,浙江
52626,52022321,江油宝石花医院,四川
52627,52022492,广东三九脑科医院,广东
52628,52022982,昆明市延安医院,云南
52629,52022327,大理市第一人民医院,云南
52630,52022362,内蒙古大兴安岭农场管理局中心医院,内蒙古
52631,52022363,德阳市人民医院,四川
52632,52022461,抚顺市矿务局老虎台矿职工医院,辽宁
52633,52022464,抚顺市第四医院,辽宁
52634,52022488,巩义市人民医院,河南
52635,52022336,大连市中医医院,辽宁
52636,52022337,大连市金州区传染病医院,辽宁
52637,52022345,丹东市中心医院,辽宁
52638,52023042,莒南县人民医院,山东
52639,52023044,临沂市中心医院,山东
52640,52022994,潍坊市妇幼保健院,山东
52641,52022986,冶金部第三冶金建设公司职工医院,辽宁
52642,52022999,甘肃宝石花医院（兰州石化总医院）,甘肃
52643,52023065,娄底市中心医院,湖南
52644,52023069,浏阳市妇幼保健计划生育服务中心,湖南
52645,52023012,东阿县人民医院,山东
52646,52023070,庐江县人民医院,安徽
52647,52022440,福建医科大学附属第一医院,福建
52648,52022486,高邮市人民医院,江苏
52649,52022433,复旦大学中美联合临床与分子医学研究中心,上海
52650,52023049,吉林省柳河医院,吉林
52651,52022975,昆明医科大学第一附属医院,云南
52652,52022977,昆明医科大学第二附属医院,云南
52653,52022995,上海市蓝十字健康体检中心,上海
52654,52023062,龙口市人民医院,山东
52655,52022498,广东省足球运动管理中心,广东
52656,52023087,内蒙古医科大学附属医院,内蒙古
52657,52022422,泗水县人民医院,山东
52658,52022523,广西中医药大学第一附属医院,广西
52659,52022503,广州市第一人民医院鹤洞分院,广东
52660,52022506,广东省精神卫生研究所,广东
52661,52022425,宁波市奉化区妇幼保健院,浙江
52662,52022509,兴宁市人民医院,广东
52663,52022510,广东省肇庆中心医院,广东
52664,52022478,酒钢医院,甘肃
52665,52022481,甘肃省武威肿瘤医院,甘肃
52666,52022531,中国人民解放军中部战区总医院,湖北
52667,52022441,宁化县总医院,福建
52668,52022444,福建中医药大学附属第二人民医院(福建省第二人民医院),福建
52669,52022538,广州市妇女儿童医疗中心（儿童医院院区）,广东
52670,52022535,广州市惠爱医院,广东
52671,52022455,佛山市第三人民医院,广东
52672,52022483,高密市人民医院,山东
52673,52022528,广元市中心医院,四川
52674,52022520,罗城仫佬族自治县人民医院,广西
52675,52022495,韶关市粤北人民医院,广东
52676,52022532,广州市白云区人民医院,广东
52677,52022536,广州市结核病防治所二分所,广东
52678,52022497,广东省金融学院,广东
52679,52022530,中国人民解放军南部战区总医院,广东
52680,52022576,新市街萧岗社区卫生站,广东
52681,52022593,贵阳市公共卫生救治中心（花果园院区）,贵州
52682,52022553,暨南大学附属第一医院,广东
52683,52022570,广州市天河区妇幼保健院,广东
52684,52022579,广州市越秀区儿童医院,广东
52685,52022596,广东省中医药贵州医院,贵州
52686,52022603,毕节市大方县中医院,贵州
52687,52022605,贵州省黔东南州人民医院,贵州
52688,52022592,中国人民解放军联勤保障部队第九二五医院,贵州
52689,52022598,贵阳市妇幼保健院,贵州
52690,52022572,广州医科大学附属肿瘤医院,广东
52691,52022575,广州市喜康有限公司,广东
52692,52022516,贵港市妇幼保健院,广西
52693,52022606,邵武市立医院,福建
52694,52022587,广西壮族自治区南溪山医院,广西
52695,52022590,桂林市妇女儿童医院,广西
52696,52022600,中国贵航集团三O二医院,贵州
52697,52022518,横州市人民医院,广西
52698,52022543,广州开发区医院,广东
52699,52022550,广州中医药大学,广东
52700,52022563,广东省人民医院,广东
52701,52022988,济南市第八人民医院,山东
52702,52022449,昌吉州宝石花医院,新疆
52703,52022930,山东省公共卫生临床中心历山院区,山东
52704,52022931,济南市第七人民医院,山东
52705,52022935,金湖县人民医院,江苏
52706,52022512,长沙老年病医院,湖南
52707,52023071,吕梁市第一人民医院,山西
52708,52023092,梅州市中医医院,广东
52709,52023099,中国人民解放军总医院第八医学中心香山路门诊部,北京
52710,52022971,昆明市儿童医院,云南
52711,52023095,四川省科学城医院,四川
52712,52022939,靖江市第二人民医院,江苏
52713,52023104,牡丹江机车车辆厂职工医院,黑龙江
52714,52023107,牡丹江市康安医院,黑龙江
52715,52023110,牡丹江市第二人民医院,黑龙江
52716,52023088,上海美年健康体检中心投资管理有限公司,上海
52717,52023020,辽宁省出入境检验检疫局,辽宁
52718,52023118,佛山市南海区第六人民医院,广东
52719,52023094,北京市门头沟区医院,北京
52720,52023141,南宁市第四人民医院,广西
52721,52023119,广东省人民医院南海医院,广东
52722,52023146,南通大学附属医院,江苏
52723,52023148,南通市肿瘤医院,江苏
52724,52023125,中国人民解放军东部战区空军医院,江苏
52725,52023021,辽宁国际旅行卫生保健中心,辽宁
52726,52023184,鄂尔多斯市人民医院,内蒙古
52727,52023149,北京市丰台区中医医院,北京
52728,52023166,国家(成都)中药安全性评价中心,四川
52729,52023212,蓬莱市人民医院,山东
52730,52023214,平度市第三人民医院,山东
52731,52023168,国家体育总局体育科学研究所,北京
52732,52023227,山东省青岛市劳动教养管理所,山东
52733,52023153,北京市朝阳区桓兴肿瘤医院,北京
52734,52023219,中国人民解放军第三七一医院,河南
52735,52023230,湖北江汉油田总医院广华院区,湖北
52736,52022472,甘肃省中医院,甘肃
52737,52023225,普宁市妇幼保健医院,广东
52738,52023199,宁夏回族自治区中西医结合医院(宁夏回族自治区第三人民医院),宁夏
52739,52023228,迁安市首钢矿山医院,河北
52740,52023277,清华大学校医院,北京
52741,52022607,贵阳市第二人民医院,贵州
52742,52023273,青海省交通医院,青海
52743,52023275,中国人民解放军联勤保障部队第941医院,青海
52744,52022628,海口市人民医院,海南
52745,52023191,中国人民解放军联勤保障部队第九〇六医院,浙江
52746,52022638,韩城市人民医院,陕西
52747,52022660,嘉鱼县鱼岳镇卫生院,湖北
52748,52022610,贵州省人民医院,贵州
52749,52023302,瑞安市中医院,浙江
52750,52022558,广州市第一人民医院,广东
52751,52022548,广州中医药大学第一附属医院,广东
52752,52023377,淄博市中心医院,山东
52753,52023249,山东省青岛体育训练中心,山东
52754,52023299,日照市妇幼保健院,山东
52755,52023305,乳山市人民医院,山东
52756,52023316,上海市宝山区传染病医院,上海
52757,52023329,南汇区精神卫生中心,上海
52758,52023373,福建省龙岩市第二医院(东院区),福建
52759,52023278,河北港口集团有限公司秦皇岛中西医结合医院,河北
52760,52023366,山西省汾阳医院,山西
52761,52023410,上海市临床检验中心,上海
52762,52023323,嘉定区江桥镇卫生院封浜分部,上海
52763,52023422,复旦大学附属中山医院青浦分院,上海
52764,52023308,广饶县人民医院,山东
52765,52023379,上海市嘉定区安亭医院,上海
52766,52023310,济宁医学院附属医院,山东
52767,52023340,中国人民武装警察部队山东省总队医院,山东
52768,52023390,静安区曹家渡街道社区卫生服务中心,上海
52769,52023391,上海市第十人民医院崇明分院,上海
52770,52022549,广州医科大学附属中医医院,广东
52771,52023101,中国人民解放军第八二医院,江苏
52772,52023427,上海中医药大学附属龙华医院浦东分院,上海
52773,52004524,唐山市工人医院,河北
52774,52004550,南京市儿童医院,江苏
52775,52023100,中国人民解放军第五一五医院,江苏
52776,52023122,江苏省电力公司南京健康服务中心,江苏
52777,52022546,广州市体育科学研究所,广东
52778,52022552,华南理工大学医院,广东
52779,52022571,广东省结核病防治研究所,广东
52780,52004540,深圳市第三人民医院,广东
52781,52022640,邯郸市荣耀心血管医院,河北
52782,52022665,承德市第五医院,河北
52783,52022613,遵义市播州区人民医院,贵州
52784,52022726,湖南医药学院总医院,湖南
52785,52022678,菏泽白癜风医院,山东
52786,52022682,安徽中医学院针灸经络研究所,安徽
52787,52022624,哈尔滨市公安医院,黑龙江
52788,52022621,哈尔滨医科大学附属第四医院,黑龙江
52789,52009372,成都市第一人民医院,四川
52790,52022634,海盐县人民医院,浙江
52791,52022728,北京市怀柔区第二医院,北京
52792,52022627,海南医学院第一附属医院,海南
52793,52022735,湖北省直属机关医院(湖北省康复医院),湖北
52794,52009262,中国科学技术大学,安徽
52795,52009370,重庆市沙坪坝区人民医院,重庆
52796,52022672,平顶山市第二人民医院,河南
52797,52023165,中华人民共和国国家统计局,北京
52798,52009356,中国人民解放军海军安庆医院,安徽
52799,52023261,康复大学青岛中心医院,山东
52800,52023262,青岛市老年病医院,山东
52801,52009373,云南省第一人民医院,云南
52802,52009355,滨州医学院附属医院,山东
52803,52022615,中国人民解放军联勤保障部队第九六二医院,黑龙江
52804,52022643,中国人民武装警察部队浙江省总队医院,浙江
52805,52022591,江西铜业公司贵溪冶炼厂职工医院,江西
52806,52022597,贵阳市第六医院,贵州
52807,52022617,哈尔滨市胸科医院,黑龙江
52808,52022653,杭州市红十字会医院,浙江
52809,52023360,烟台市烟台山医院（北院区）,山东
52810,52022611,织金县人民医院,贵州
52811,52023346,东营市人民医院,山东
52812,52023382,杨浦区殷行社区卫生服务中心,上海
52813,52023374,山东省侨联医院,山东
52814,52023396,上海市疾病预防控制中心(上海市预防医学科学院),上海
52815,52023401,复旦大学附属眼耳鼻喉科医院,上海
52816,52023460,汕头大学医学院第二附属医院,广东
52817,52023458,三明市第一医院,福建
52818,52022688,北大荒集团宝泉岭医院,黑龙江
52819,52022655,杭州致远医学检验所有限公司,浙江
52820,52023462,惠来县慈云中医院,广东
52821,52023415,上海市南汇县结核病防治院,上海
52822,52023545,深圳市福田区第二人民医院,广东
52823,52023433,虹口区新港路街道社区卫生服务中心,上海
52824,52023547,深圳市龙岗区第三人民医院,广东
52825,52023490,神木市医院,陕西
52826,52023472,大同市第四人民医院,山西
52827,52023553,深圳市龙岗区第六人民医院,广东
52828,52022879,江西省永平铜矿职工医院,江西
52829,52022780,宜昌卫校附属医院,湖北
52830,52022781,郧西县人民医院,湖北
52831,52022896,川北医学院附属医院,四川
52832,52023574,深圳市药品检验研究院（深圳市医疗器械检测中心）,广东
52833,52022903,吉林市化工医院,吉林
52834,52022944,荆州市第一人民医院,湖北
52835,52022805,中国人民解放军虎门海军医院,广东
